"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"2369",36290869,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.94304,3.96285,"Serviced apartment","Entire home/apt",4,"1",1,"$100.00",2,30,100,15,79.8666666666667,1198
"2370",36309675,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.01563,4.16858,"Villa","Entire home/apt",8,"4",6,"$670.00",7,1125,NA,0,670,20100
"2371",36327527,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.01376,4.18413,"Villa","Entire home/apt",8,"4",6,"$265.00",4,1125,NA,28,277.5,555
"2372",36350328,"spain","islas-baleares","menorca","2020-05-31","Mahón",39.84846,4.17102,"Apartment","Entire home/apt",6,"3",5,"$200.00",6,1125,NA,30,NA,0
"2373",36354603,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92685,3.84278,"Apartment","Entire home/apt",4,"1",1,"$40.00",3,1125,100,29,70,70
"2374",36365569,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92868,3.83077,"Apartment","Entire home/apt",4,"2",3,"$100.00",1,1125,NA,30,NA,0
"2375",36367801,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90561,4.0684,"Apartment","Entire home/apt",4,"2",4,"$87.00",3,1125,90,21,45.8888888888889,413
"2376",36367820,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90102,4.07693,"Villa","Entire home/apt",11,"5+",9,"$249.00",3,1125,80,19,203.090909090909,2234
"2377",36367839,"spain","islas-baleares","menorca","2020-05-31","Es Mercadal",40.05342,4.10987,"Apartment","Entire home/apt",4,"1",1,"$62.00",2,1125,92,29,62,62
"2378",36368653,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90249,4.07186,"Villa","Entire home/apt",6,"3",6,"$155.00",3,1125,NA,30,NA,0
"2379",36368672,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.90286,4.07206,"Villa","Entire home/apt",6,"3",6,"$120.00",3,1125,80,23,121,847
"2380",36405615,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92746,3.84139,"Chalet","Entire home/apt",6,"3",5,"$98.00",1,1125,NA,30,NA,0
"2381",36405700,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92821,3.83985,"House","Entire home/apt",4,"2",3,"$85.00",1,1125,NA,30,NA,0
"2382",36405820,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",39.92842,3.83195,"Apartment","Entire home/apt",4,"2",3,"$69.00",1,1125,NA,30,NA,0
"2383",36409076,"spain","islas-baleares","menorca","2020-05-31","Ferreries",39.93755,3.96519,"Apartment","Entire home/apt",2,"1",2,"$50.00",7,1125,NA,13,60,1020
"2384",36432534,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.8726,4.136,"Apartment","Entire home/apt",4,"2",3,"$150.00",3,1125,100,30,NA,0
"2385",36433404,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.87341,4.1357,"Condominium","Entire home/apt",6,"2",3,"$85.00",1,1125,95,30,NA,0
"2386",36449595,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.00098,3.83808,"House","Private room",2,"1",1,"$90.00",1,1125,95,28,150,300
"2387",36451003,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.00176,3.83794,"House","Private room",3,"1",2,"$90.00",1,1125,93,29,80,80
"2388",36483780,"spain","islas-baleares","menorca","2020-05-31","Alaior",39.86992,4.13293,"House","Entire home/apt",6,"2",2,"$135.00",3,30,NA,15,135,2025
"2389",36499413,"spain","islas-baleares","menorca","2020-05-31","Ciutadella de Menorca",40.00064,3.80707,"Villa","Entire home/apt",10,"5+",8,"$2,800.00",6,1125,NA,23,2800,19600
